,y,x1,g
0,9.0,0.7937078415833556,1
1,8.0,-0.9539717840071822,1
2,11.0,-0.48845107663659654,1
3,8.0,-0.40449220070975045,1
4,20.0,0.6807343170196385,1
5,8.0,-0.4824113024796134,1
6,9.0,-1.2669072928480232,1
7,15.0,0.9152413636329926,1
8,9.0,-0.03838862601378695,1
9,8.0,0.25794408580804257,1
10,16.0,0.973518332229054,1
11,19.0,1.212982859333435,1
12,10.0,0.4902212575078304,1
13,12.0,-0.855630659213467,1
14,16.0,-0.04068976181235907,1
15,3.0,-2.481157158796585,1
16,12.0,-0.6815904646881731,1
17,18.0,1.9655461532032747,1
18,10.0,0.012022353970245807,1
19,16.0,0.03267686317382901,1
20,8.0,-1.1435881100477734,1
21,9.0,-0.7001593290343644,1
22,11.0,-1.1649056081916942,1
23,14.0,0.6606537360655338,1
24,15.0,0.1273930011747057,1
25,13.0,0.2428685758051337,1
26,8.0,-1.4549226582357628,1
27,6.0,-0.9325530339023347,1
28,12.0,0.6372515387100504,1
29,13.0,-1.2448994646475313,1
30,9.0,-0.7075925723256018,1
31,10.0,-0.04512857940353714,1
32,14.0,0.6192572023156744,1
33,12.0,1.2206030752527806,1
34,13.0,1.2123813890664152,1
35,14.0,-0.014122618087784772,1
36,15.0,0.1887818644990112,1
37,5.0,-0.7818600464359465,1
38,24.0,1.700851346762108,1
39,20.0,1.1528803233637726,1
40,4.0,-0.17733671631807346,1
41,10.0,0.09576659375801412,1
42,8.0,-1.5660201138818182,1
43,9.0,-0.8732248428980015,1
44,15.0,0.20070928519975376,1
45,13.0,-0.38532333629911253,1
46,13.0,-0.8265493753368517,1
47,10.0,1.0788002725083845,1
48,10.0,0.3368601046934421,1
49,10.0,0.14371515304721885,1
50,17.0,0.33420995052537467,1
51,10.0,-1.1874565824172187,1
52,11.0,-0.3541145776955567,1
53,16.0,-0.03371081630251819,1
54,18.0,-0.2706625317091228,1
55,13.0,-0.7318549515533002,1
56,22.0,-0.6915258410578008,1
57,21.0,1.6927620651465733,1
58,16.0,0.5347576289730116,1
59,15.0,0.50909076529602,1
60,3.0,-2.4142728985046475,1
61,20.0,0.6620568989789078,1
62,16.0,0.8402292609787237,1
63,8.0,-0.21295323576937106,1
64,15.0,0.047527173817621386,1
65,9.0,-1.6124564162963584,1
66,8.0,0.6417845872261672,1
67,8.0,0.6769999533713229,1
68,14.0,0.22831239519970592,1
69,16.0,1.2859209246056953,1
70,8.0,0.19518829885349126,1
71,18.0,0.029426398604490717,1
72,24.0,0.19115560757053107,2
73,5.0,-1.9890989401434254,2
74,9.0,0.3496946630145644,2
75,11.0,-0.6753709211763387,2
76,8.0,-1.1250455744961347,2
77,21.0,0.7606624196598304,2
78,16.0,0.023333649164399506,2
79,9.0,-0.9683722108177161,2
80,10.0,-0.30614573848424714,2
81,7.0,0.6572718582757673,2
82,13.0,0.3793428912017139,2
83,29.0,2.53156309335564,2
84,10.0,-0.6992738274950048,2
85,7.0,-0.6210274920767603,2
86,15.0,0.7649988021796029,2
87,14.0,-0.9266470224062465,2
88,16.0,-0.510964152048426,2
89,8.0,-1.3381338613877187,2
90,14.0,-0.038589759871943706,2
91,13.0,-0.2403550279292327,2
92,12.0,-0.4499105549455272,2
93,18.0,1.349279238674134,2
94,21.0,0.5531696176100197,2
95,15.0,-0.34845250149464624,2
96,23.0,0.5244951300889924,2
97,19.0,1.706280577064143,2
98,12.0,-0.414655349903797,2
99,13.0,0.5947630064249605,2
100,20.0,0.6719378475902387,2
101,15.0,0.6856353694232241,2
102,12.0,0.6091879499389757,2
103,13.0,0.13655288165968663,2
104,13.0,0.3726693655311675,2
105,26.0,1.2817712531653886,2
106,10.0,-0.5682075156171277,2
107,8.0,-0.3378096927185781,2
108,19.0,0.11168917384364048,2
109,15.0,1.0465982660498259,2
110,14.0,0.453353407943373,2
111,25.0,1.5932197952192353,2
112,7.0,-1.468723924343302,2
113,13.0,0.13536584178549985,2
114,16.0,0.6996808992548083,2
115,12.0,0.0874271773157675,2
116,16.0,0.7700198339831898,2
117,7.0,-0.7053363109346863,2
118,22.0,1.071759233841143,2
119,15.0,0.08251837452592305,2
120,11.0,-0.7069912349358426,2
121,7.0,-1.490504161201306,2
122,12.0,-0.9325989285870897,2
123,18.0,1.452732282507259,2
124,15.0,0.7420658737218703,2
125,19.0,1.7189202102045793,2
126,9.0,-0.03184409866729713,2
127,10.0,-0.3211029448003842,2
128,9.0,-0.5195767038056124,2
129,6.0,1.0192797974859509,2
130,10.0,-0.0496254836433938,2
131,8.0,-1.0080819742857807,2
132,9.0,-0.9205863643265307,2
133,10.0,-2.5363955437102566,2
134,31.0,2.2379448610902757,2
135,12.0,-0.0211134337610052,2
136,10.0,-1.0280137615706046,2
137,11.0,-0.7618091360177104,2
138,10.0,-0.6406038344305575,2
139,10.0,-0.927603202014912,2
140,11.0,-0.7842143394059193,2
141,6.0,-0.9423464303013177,2
142,9.0,-0.531528417196471,2
143,12.0,-2.2765479562186934,2
144,9.0,-0.589293646898051,2
145,11.0,-1.4798432559993542,2
146,14.0,-1.00619496403013,2
147,7.0,-0.6261418885064256,2
148,5.0,-0.8491381356133288,2
149,11.0,-1.0776639758113962,2
150,6.0,-1.4671296161353464,2
151,11.0,-0.6164501588063073,2
152,13.0,0.6659964207331484,2
153,24.0,1.9924384420942223,2
154,11.0,-0.3224734382080876,2
155,17.0,0.18645190152031832,2
156,14.0,0.7946499868034478,2
157,11.0,-1.3726760865541292,2
158,28.0,2.017677719565118,2
159,10.0,-0.5142234538541023,2
160,4.0,1.2564251092768202,3
161,4.0,-0.8517840303516908,3
162,5.0,0.22254674748173478,3
163,2.0,-0.9278353355270539,3
164,5.0,0.22195596081611862,3
165,5.0,0.39301531546249185,3
166,1.0,-0.3151401513233879,3
167,3.0,0.09083422607923765,3
168,1.0,-0.5546380893883033,3
169,1.0,-0.11396665517547537,3
170,2.0,-0.8473178835010609,3
171,4.0,1.8140628743033325,3
172,1.0,0.622847411206555,3
173,0.0,-1.1888986490917883,3
174,3.0,-0.23058617251919325,3
175,0.0,0.17191777666132277,3
176,4.0,0.5558932899509949,3
177,3.0,0.35627028849451003,3
178,4.0,-0.492277879097233,3
179,1.0,-1.3421417598276888,3
180,2.0,0.015890921210560932,3
181,5.0,1.3014235128999991,3
182,2.0,-0.3799464393130788,3
183,2.0,0.7453580310892132,3
184,2.0,0.2998926005219294,3
185,5.0,0.297093189759048,3
186,1.0,-0.5586058680120952,3
187,3.0,0.3162767606169872,3
188,6.0,-0.04068261568069495,3
189,1.0,-2.2574159820223416,3
190,4.0,-0.4450111546841926,3
191,7.0,1.6369715065816954,3
192,4.0,-1.538700790851345,3
193,3.0,-1.0210325255313908,3
194,0.0,-0.7945295036420703,3
195,1.0,-0.001773473445292505,3
196,2.0,-0.13100836558501086,3
197,1.0,-1.822844755185971,3
198,0.0,-0.4853029136318246,3
199,0.0,-0.9173502616742514,3
200,3.0,0.18608102338233617,3
201,3.0,-1.6207555164212606,3
202,4.0,1.1372717112117037,3
203,3.0,-0.4294531139504503,3
204,3.0,-0.18549562535013467,3
205,2.0,-0.6622822586139825,3
206,4.0,1.225268348626882,3
207,1.0,-1.1298543546689241,3
208,2.0,1.0182857324178285,3
209,0.0,-0.500684582294205,3
210,1.0,0.1823301245109838,3
211,2.0,-1.8671465222319286,3
212,5.0,0.5108902967662535,3
213,3.0,1.2761197093559171,3
214,3.0,-0.07028945758874965,3
215,2.0,0.3684909951466743,3
216,10.0,1.7473376382436177,3
217,1.0,-1.1491954185463036,3
218,4.0,-1.4070916524051817,3
219,1.0,0.24441898282349342,3
220,1.0,-1.3684630939091051,3
221,8.0,2.125220846696083,3
222,6.0,1.9586286034479239,3
223,6.0,-0.42153385708803226,3
224,1.0,-0.7616230920341045,3
225,4.0,-0.8028117859496526,3
226,3.0,0.1627064371931609,3
227,2.0,0.6473657741488285,3
228,5.0,0.0855583863752683,3
229,6.0,0.9817195015954383,3
230,2.0,0.9150273024457835,3
231,2.0,-0.6350113927625821,3
232,1.0,-0.6948136912149722,3
233,1.0,0.519833762818707,3
234,7.0,0.9045705542131602,3
235,3.0,0.6341077432157392,3
236,5.0,2.262834622664451,3
237,6.0,1.3601722249315455,3
238,1.0,-0.296640386601114,3
239,1.0,-1.086693483297692,3
240,2.0,-0.1572104887191246,3
241,3.0,-0.8468075786432414,3
242,4.0,0.3542252423286709,3
243,2.0,-2.1919543544564224,3
244,1.0,0.7314308807264203,3
245,1.0,-0.19720195865717557,4
246,2.0,-1.0841524252580645,4
247,2.0,-1.8271011517251352,4
248,4.0,0.5201202737503576,4
249,1.0,-1.0791538314651332,4
250,2.0,0.19025042672358616,4
251,1.0,0.5080476514466814,4
252,3.0,2.0998350523433373,4
253,2.0,1.4774207370496861,4
254,2.0,-0.056087125186771745,4
255,6.0,1.62817302193831,4
256,5.0,0.06553971530671433,4
257,2.0,-0.31705061420103386,4
258,2.0,0.8329305647162082,4
259,2.0,-0.8762583448706078,4
260,2.0,-1.0678626351037144,4
261,4.0,1.046972163964867,4
262,4.0,0.37870732933833234,4
263,2.0,-1.2725717728169594,4
264,2.0,-1.8029133924727698,4
265,0.0,-0.12280192551036459,4
266,1.0,-0.7197675053251412,4
267,2.0,-0.5064174900911458,4
268,2.0,-0.15734782397778688,4
269,2.0,-0.008928457758731276,4
270,1.0,-0.27381809458814255,4
271,1.0,-1.5023475117010543,4
272,1.0,-1.1146828556103388,4
273,0.0,0.22437317346745317,4
274,4.0,1.695765006903768,4
275,0.0,-0.04239940630534926,4
276,3.0,1.131413150061967,4
277,3.0,0.748641084548104,4
278,4.0,-0.7196095483818362,4
279,4.0,0.3462886696249428,4
280,3.0,-0.18055571861922137,4
281,3.0,1.647575164360996,4
282,5.0,0.8391923508857866,4
283,3.0,-0.5530883038175595,4
284,4.0,0.23876698038765393,4
285,1.0,-0.8232754433018018,4
286,3.0,0.6148521604105895,4
287,4.0,1.6489460159318001,4
288,5.0,-0.8351332691445245,4
289,1.0,0.43825424843503025,4
290,3.0,-0.8022006624806051,4
291,1.0,-0.06907062663346546,4
292,7.0,1.9401247543217617,4
293,3.0,-0.24424578583915066,4
294,2.0,0.22020024975997596,4
295,4.0,-1.1832027253137802,4
296,1.0,-0.6191176083797313,4
297,3.0,-1.2943969301091827,4
298,1.0,0.0430714163360806,4
299,4.0,-0.6873248441437121,4
300,0.0,-1.0732180762378933,4
301,2.0,-0.37526925889514656,4
302,7.0,2.001673515141137,4
303,2.0,0.7367065068071704,4
304,5.0,1.428579284304186,4
305,2.0,0.5221667969307578,4
306,4.0,-0.34136951714163105,4
